pCO2,u,sigma,Cl,pH,T,P,t_s,Qw,Qo,Fe,SO4,yN2,yCH4,v,yCO2,Na,Ba,Mg,Ca,Sr,HCO3,TSS,TDS,Alk,FP,D,Di,De,TH,e,Qg
49.130902,22.36,977.0,9.6,7.26,248.54,106.39,5.05,17461.05,238.9500000000007,1.562,124.0,38.77,5.5,20.0,46.18,46.77,0.97,0.0,4.8,0.37,4.0,42.0,297.0,0.0,0.0,6.0,6.065,3.0,0.0,5.49,7168.5
49.130902,5.57,977.0,9.6,7.26,248.54,106.39,21.33972602739726,17461.05,238.9500000000007,1.562,124.0,38.77,5.5,10.1286085869129,46.18,46.77,0.97,0.0,4.8,0.37,4.0,42.0,297.0,0.0,0.0,6.0,6.065,3.0,0.0,5.49,7168.5
,7.92,,,,243.47,146.55,0.9315068493150684,5840.25,149.75,,,,,20.0,,,,,,,,,,,,3.0,3.068,2.0,,3.91,4492.5
,12.5,,,,249.1,103.96,9.33,15416.3,83.70000000000073,,,,,20.0,,,,,,,,,,,,4.0,4.026,4.0,,6.02,2511.0
,12.5,,,,223.47,73.44,6.0,2787.75,162.25,,,,,20.0,,,,,,,,,,,,3.0,3.068,2.0,,3.91,4867.5
32.086362,4.386847107391466,802.0,8.5,7.63,240.49,73.29,6.54,2965.6,404.4000000000001,0.984,119.0,35.61,3.25,20.0,43.78,57.0,1.27,0.0,12.7,0.41,3.0,15.0,279.0,0.0,1.0,3.0,3.068,3.0,0.0,5.49,12132.0
32.754822,21.79,401.0,7.6,7.78,248.77,72.74,24.0,13018.5,131.5,0.862,91.0,29.69,5.12,9.005905511811024,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,0.0,6.0,6.065,3.0,0.0,5.49,3945.0
32.754822,21.79,401.0,7.6,7.78,248.77,72.74,6.39,13018.5,131.5,0.862,91.0,29.69,5.12,20.0,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,0.0,6.0,6.065,3.0,0.0,5.49,3945.0
22.14652039,21.79,481.8,6.427,7.3338,248.96,72.19,21.6,22956.78,143.2200000000012,1.06904,80.15,35.712,6.3514,10.00656167979003,30.6781,54.2053,1.4424,0.0,2.95696,0.1376,3.63,59.98,278.25,0.0,0.0,4.0,4.026,3.0,0.0,5.49,4296.6
47.3349906,5.99897243846361,464.9,4.54,7.298999999999999,249.8,131.22,27.0,24447.48,152.5200000000004,0.9807,84.5,35.211,4.3222,10.36745406824147,36.073,53.584,1.057,0.0,3.95,0.187,3.0,66.80000000000001,292.7,0.0,0.0,3.0,3.068,6.0,0.0,7.11,4575.6
47.3349906,32.48599618063727,464.9,4.54,7.298999999999999,249.8,131.22,4.95,24447.48,152.5200000000004,0.9807,84.5,35.211,4.3222,20.0,36.073,53.584,1.057,0.0,3.95,0.187,3.0,66.80000000000001,292.7,0.0,0.0,3.0,3.068,3.0,0.0,5.49,4575.6
44.23850865,8.79,619.1700000000002,15.965,7.358699999999999,249.34,114.03,27.93,27244.25,255.75,1.03567,117.51,37.3811,11.0632,10.02224346016898,38.7955,46.34499999999999,1.0245,0.0,14.277,0.9736,2.07,55.94,278.67,0.0,0.0,3.0,3.068,6.0,0.0,7.11,7672.5
70.503471,11.85214746479956,401.0,7.6,7.78,249.19,156.57,7.1972,17276.0,224.0,0.862,91.0,29.69,5.12,20.0,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,0.0,4.0,4.026,4.0,0.0,6.02,6720.0
34.34862089999999,11.37,767.79,8.896,7.6322,241.52,83.49,6.54,8331.7,118.2999999999993,0.99027,113.72,35.9467,4.0404,20.0,41.141,58.1627,1.2535,0.0,11.985,0.4023,3.0,20.5,279.22,0.0,0.0,4.0,4.026,3.0,0.0,5.49,3549.0
45.97219,6.25,977.0,9.6,7.26,248.5,99.55,5.75,6326.91,93.09000000000016,1.562,124.0,38.77,5.5,20.0,46.18,46.77,0.97,0.0,4.8,0.37,4.0,42.0,297.0,0.0,1.0,3.0,3.068,4.0,0.0,6.02,2792.7
45.97219,6.25,977.0,9.6,7.26,248.5,99.55,5.88,6326.91,93.09000000000016,1.562,124.0,38.77,5.5,20.0,46.18,46.77,0.97,0.0,4.8,0.37,4.0,42.0,297.0,0.0,1.0,3.0,3.068,4.0,0.0,6.02,2792.7
39.485182,13.87,802.0,8.5,7.63,243.97,90.19,16.0,10780.0,220.0,0.984,119.0,35.61,3.25,13.50885826771654,43.78,57.0,1.27,0.0,12.7,0.41,3.0,15.0,279.0,0.0,0.0,3.0,3.068,3.0,0.0,5.49,6600.0
103.4418,7.66,479.0,26.9,7.45,243.54,231.0,7.0,5987.5,262.5,0.978,89.0,25.75,14.91,20.0,44.78,47.39,0.98,0.0,12.1,1.06,2.0,14.0,289.0,0.0,0.0,3.0,3.068,3.0,0.0,5.49,7875.0
20.06241168,6.93,657.52,15.323,7.3841,230.96,50.01,23.0986301369863,5236.0,264.0,1.04691,119.26,37.7467,9.7788,9.357339850962468,40.1168,47.2361,1.0105,0.0,14.29,0.9264,2.15,51.35,279.91,0.0,1.0,4.0,4.026,3.0,0.0,5.49,7920.0
36.61483,14.0,682.56,66.912,7.1136,243.97,73.85,10.45,10780.0,220.0,0.94464,476.16,23.21,8.82,14.73081415062352,49.58,195.84,5.0592,0.0,2.304,0.1152,4.8,49.92,564.48,0.0,0.0,6.0,6.065,2.0,0.0,3.91,6600.0
69.66273600000001,15.53604614126459,802.0,8.5,7.63,248.93,159.12,6.72,12301.908,58.09199999999873,0.984,119.0,35.61,3.25,20.0,43.78,57.0,1.27,0.0,12.7,0.41,3.0,15.0,279.0,0.0,0.0,3.0,3.068,3.0,0.0,5.49,1742.8
69.66273600000001,15.58,802.0,8.5,7.63,248.93,159.12,6.893150684931507,12301.908,58.09199999999873,0.984,119.0,35.61,3.25,20.0,43.78,57.0,1.27,0.0,12.7,0.41,3.0,15.0,279.0,0.0,0.0,3.0,3.068,3.0,0.0,5.49,1742.8
43.03647216,29.02,795.64,8.816,7.618399999999999,249.05,98.46,29.0,21723.7,76.29999999999927,0.98688,119.08,35.6602,3.4052,9.652457235948956,43.7096,56.5256,1.258,0.0,12.784,0.4344,2.96,16.64,279.04,0.0,2.0,3.0,3.068,6.0,0.0,7.11,2289.0
36.11202,9.29,463.83,3.583,7.244400000000001,249.5,99.4,29.0,29399.7,100.2999999999993,0.97736,85.85,35.15,4.22,9.652457235948956,36.33,51.7906,1.0401,0.0,3.688000000000001,0.1694,2.97,68.23,293.67,0.0,0.0,6.0,6.065,6.0,0.0,7.11,3009.0
19.34912558,21.08728024374298,461.72,6.391999999999999,7.4692,249.47,74.42,27.31,17100.24,99.7599999999984,0.9791,82.34,29.41480000000001,11.7148,7.914380530335577,25.9999,56.62589999999999,1.9388,0.0,3.39716,0.1109,4.0,42.56,263.63,0.0,2.0,6.0,6.065,3.0,0.0,5.49,2992.8
47.86238700000001,5.02,401.0,7.6,7.78,244.21,106.29,9.0,3822.0,78.0,0.862,91.0,29.69,5.12,20.0,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,1.0,3.0,3.068,3.0,0.0,5.49,2340.0
59.606211,11.13,401.0,7.6,7.78,248.34,132.37,26.0,16420.8,79.20000000000073,0.862,91.0,29.69,5.12,8.313143549364023,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,2.0,6.0,6.065,3.0,0.0,5.49,2376.0
48.75187616,11.87,487.76,7.736000000000001,7.3936,248.68,121.16,28.0,23000.48,199.5200000000004,1.0988,77.72,29.7452,6.7177,7.719347581552307,40.2376,55.6872,1.7204,0.0,2.677280000000001,0.1172,4.0,53.48,268.04,0.0,2.0,8.0,7.981,3.0,0.0,5.49,5985.6
48.75187616,28.67,487.76,7.736000000000001,7.3936,248.68,121.16,26.33,23000.48,199.5200000000004,1.0988,77.72,29.7452,6.7177,8.208952992155892,40.2376,55.6872,1.7204,0.0,2.677280000000001,0.1172,4.0,53.48,268.04,0.0,2.0,8.0,7.981,3.0,0.0,5.49,5985.6
59.907514,11.87,711.0,69.7,7.41,249.21,120.83,7.26,18236.24,163.7599999999984,0.984,496.0,23.21,8.82,20.0,49.58,204.0,5.27,0.0,2.4,0.12,5.0,52.0,588.0,0.0,0.0,6.0,6.065,4.0,0.0,6.02,4912.8
49.37610299999999,5.22,462.0,3.7,7.26,212.47,135.91,11.0,7133.995,416.0050000000001,0.974,86.0,35.15,4.22,20.0,36.33,52.03,1.05,0.0,3.7,0.17,3.0,67.0,294.0,0.0,0.0,4.0,4.026,4.0,0.0,6.02,12489.0
37.973799,19.29,401.0,7.6,7.78,234.96,84.33,6.298630136986302,15235.74,64.26000000000022,0.862,91.0,29.69,5.12,20.0,45.03,60.01,0.97,0.0,4.1,0.19,4.0,26.0,305.0,0.0,0.0,4.0,4.026,3.0,0.0,5.49,1927.8
9.93219552,16.72351483692663,531.3199999999999,11.2,7.3048,245.48,24.88,26.67,6595.38,4.619999999999891,1.3444,69.4,31.5524,5.909599999999999,8.886684440035546,39.9204,54.4516,1.056,0.0,1.19984,0.154,4.0,74.24,289.88,0.0,2.0,6.0,6.065,4.0,0.0,6.02,138.6
22.785864,14.62324400816868,520.16,11.95,7.6266,248.57,81.32,7.38,11564.0,236.0,1.07226,74.17999999999999,38.31400000000001,8.564,20.0,28.02,66.32199999999999,1.111,0.0,6.116,0.3418,3.06,63.62,281.96,0.0,0.0,4.0,4.026,3.0,0.0,5.49,7080.0
22.785864,14.87921697821767,520.16,11.95,7.6266,248.57,81.32,7.38,11564.0,236.0,1.07226,74.17999999999999,38.31400000000001,8.564,20.0,28.02,66.32199999999999,1.111,0.0,6.116,0.3418,3.06,63.62,281.96,0.0,0.0,4.0,4.026,3.0,0.0,5.49,7080.0
37.149488,7.217,479.0,26.9,7.45,246.89,82.96,8.024657534246575,4446.0,54.0,0.978,89.0,25.75,14.91,20.0,44.78,47.39,0.98,0.0,12.1,1.06,2.0,14.0,289.0,0.0,3.0,3.0,3.068,4.0,0.0,6.02,1620.0
33.91670633016594,9.609,433.8508474447825,15.72847891902952,7.641015645425922,245.05,75.53,8.0,10556.854,223.1459999999988,0.9108551064563432,90.15767057833892,27.7191618210183,10.01708268330733,20.0,44.90494681605446,54.69490134931852,1.211534115667782,0.0,7.469317686644362,0.5564132984225744,3.15767057833891,20.94602347003346,298.2613646267113,0.0,1.0,4.0,4.026,3.0,0.0,5.49,6706.8
38.792914,12.289,479.0,26.9,7.45,249.02,86.63,8.761122518822724,8103.27,106.7299999999996,0.978,89.0,25.75,14.91,20.0,44.78,47.39,0.98,0.0,12.1,1.06,2.0,14.0,289.0,0.0,0.0,3.0,3.068,3.0,0.0,5.49,3201.9
38.792914,12.289,479.0,26.9,7.45,249.02,86.63,8.845995893223819,8103.27,106.7299999999996,0.978,89.0,25.75,14.91,20.0,44.78,47.39,0.98,0.0,12.1,1.06,2.0,14.0,289.0,0.0,0.0,3.0,3.068,3.0,0.0,5.49,3201.9
21.354774,6.687,462.0,3.7,7.26,242.81,58.78,9.052054794520547,2613.6,86.40000000000009,0.974,86.0,35.15,4.22,20.0,36.33,52.03,1.05,0.0,3.7,0.17,3.0,67.0,294.0,0.0,1.0,4.0,4.026,3.0,0.0,5.49,2592.0
45.867558,3.078,401.0,7.6,7.78,246.15,101.86,13.05681040383299,7095.6,204.3999999999996,0.862,91.0,29.69,5.12,16.5539458411691,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,1.0,6.0,6.065,3.0,0.0,5.49,6132.0
28.301355,10.70967875824191,401.0,7.6,7.78,239.07,62.85,8.933607118412047,14344.696,95.30399999999828,0.862,91.0,29.69,5.12,20.0,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,1.0,4.0,4.026,3.0,0.0,5.49,2859.1
28.301355,10.70967875824191,401.0,7.6,7.78,239.07,62.85,9.0,14344.696,95.30399999999828,0.862,91.0,29.69,5.12,20.0,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,1.0,4.0,4.026,3.0,0.0,5.49,2859.1
14.7452,4.195,659.0,116.2,7.52,246.82,77.2,29.07671232876712,9780.0,220.0,1.862,79.0,29.51,29.18,9.626991410771666,19.1,140.1,2.06,0.0,32.5,1.52,5.0,21.0,610.0,0.0,1.0,6.0,6.065,6.0,0.0,7.11,6600.0
24.29789,12.934,582.0,12.6,7.12,245.62,102.35,7.0,7448.0,152.0,1.532,61.0,37.45,8.41,20.0,23.74,52.29,0.93,0.0,0.072,0.14,4.0,93.0,284.0,0.0,1.0,3.0,3.068,3.0,0.0,5.49,4560.0
22.843719,3.012568732122476,401.0,7.6,7.78,247.66,50.73,12.86789869952088,8977.15,122.8500000000004,0.862,91.0,29.69,5.12,18.41853744345786,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,1.0,6.0,6.065,4.0,0.0,6.02,3685.5
,13.215,,,,245.93,145.52,10.63381245722108,16942.0,258.0,,,,,20.0,,,,,,,,,,,,4.0,4.026,3.0,,5.49,7740.0
40.89480968,5.592,531.3199999999999,11.2,7.3048,248.08,130.22,19.53182751540041,15456.48,143.5200000000004,1.3444,69.4,34.6564,7.2256,14.33154473752177,31.4044,54.4516,1.056,0.0,1.19984,0.154,4.0,74.24,289.88,0.0,1.0,6.0,6.065,6.0,0.0,7.11,4305.6
51.9354,9.651,643.0,16.4,7.34,246.8,129.0,9.749486652977414,6199.2,100.8000000000002,1.056,121.0,38.12,11.01,20.0,40.26,45.14,0.97,0.0,14.8,1.02,2.0,56.0,280.0,0.0,2.0,3.0,3.068,3.0,0.0,5.49,3024.0
,9.107,,,,247.77,116.55,11.24709103353867,9608.82,91.18000000000028,,,,,19.21756760383044,,,,,,,,,,,,4.0,4.026,3.0,,5.49,2735.4
49.130902,5.801452945278236,977.0,9.6,7.26,248.54,106.39,23.80013689253936,17461.05,238.9500000000007,1.562,124.0,38.77,5.5,9.081533155013854,46.18,46.77,0.97,0.0,4.8,0.37,4.0,42.0,297.0,0.0,1.0,6.0,6.065,3.0,0.0,5.49,7168.5
60.232128,4.009,401.0,7.6,7.78,240.16,133.76,12.41615331964408,2361.92,78.07999999999993,0.862,91.0,29.69,5.12,17.40810754499127,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,1.0,3.0,3.068,3.0,0.0,5.49,2342.4
60.232128,4.009,401.0,7.6,7.78,240.16,133.76,12.44079397672827,2361.92,78.07999999999993,0.862,91.0,29.69,5.12,17.37362845874459,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,1.0,3.0,3.068,3.0,0.0,5.49,2342.4
,3.942,,,,244.21,85.32,10.32717316906229,3822.0,78.0,,,,,14.90601594008066,,,,,,,,,,,,4.0,4.026,2.0,,3.91,2340.0
29.147919,4.595,401.0,7.6,7.78,248.39,64.73,26.66666666666667,12693.6,206.3999999999996,0.862,91.0,29.69,5.12,8.105314960629922,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,2.0,6.0,6.065,3.0,0.0,5.49,6192.0
13.70058,7.47,491.0,12.1,7.65,249.03,58.35,18.64,22102.32,97.68000000000028,1.041,71.0,38.2,9.33,12.71501470041567,23.48,67.57,1.12,0.0,6.2,0.34,3.0,65.0,281.0,0.0,1.0,6.0,6.065,4.0,0.0,6.02,2930.4
39.869562,2.628,401.0,7.6,7.78,247.46,88.54,25.84383561643835,11599.38,100.6200000000008,0.862,91.0,29.69,5.12,9.170770064215844,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,2.0,8.0,7.981,4.0,0.0,6.02,3018.6
47.3349906,16.371,464.9,4.54,7.298999999999999,249.8,131.22,31.0,24447.48,152.5200000000004,0.9807,84.5,35.211,4.3222,6.972313944627889,36.073,53.584,1.057,0.0,3.95,0.187,3.0,66.80000000000001,292.7,0.0,0.0,3.0,3.068,3.0,0.0,5.49,4575.6
70.503471,13.381,401.0,7.6,7.78,249.19,156.57,10.41643835616438,17276.0,224.0,0.862,91.0,29.69,5.12,20.0,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,1.0,4.0,4.026,4.0,0.0,6.02,6720.0
34.34862089999999,8.15,767.79,8.896,7.6322,241.52,83.49,9.367123287671232,8331.7,118.2999999999993,0.99027,113.72,35.9467,4.0404,20.0,41.141,58.1627,1.2535,0.0,11.985,0.4023,3.0,20.5,279.22,0.0,1.0,4.0,4.026,3.0,0.0,5.49,3549.0
11.665836,2.658030030188281,582.0,12.6,7.12,239.7,49.14,4.673972602739726,3430.0,70.0,1.532,61.0,37.45,8.41,20.0,23.74,52.29,0.93,0.0,0.072,0.14,4.0,93.0,284.0,0.0,2.0,4.0,4.026,4.0,0.0,6.02,2100.0
58.251542,8.26,711.0,69.7,7.41,245.3,117.49,30.11362080766598,23133.24,266.7599999999984,0.984,496.0,23.21,8.82,7.870454221679423,49.58,204.0,5.27,0.0,2.4,0.12,5.0,52.0,588.0,0.0,1.0,6.0,6.065,4.0,0.0,6.02,8019.0
49.37610299999999,6.073,462.0,3.7,7.26,212.47,135.91,12.65982203969884,7133.995,416.0050000000001,0.974,86.0,35.15,4.22,18.72126426995068,36.33,52.03,1.05,0.0,3.7,0.17,3.0,67.0,294.0,0.0,1.0,4.0,4.026,4.0,0.0,6.02,12489.0
46.745643,2.672,401.0,7.6,7.78,248.31,103.81,32.85420944558521,27600.28,99.72000000000116,0.862,91.0,29.69,5.12,6.578813976377953,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,1.0,6.0,6.065,3.0,0.0,5.49,2991.6
42.116559,6.806,401.0,7.6,7.78,246.18,93.53,11.41409993155373,4417.28,62.72000000000025,0.862,91.0,29.69,5.12,13.48656563348147,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,1.0,3.0,3.068,2.0,0.0,3.91,1881.6
12.246936,3.804,977.0,9.6,7.26,239.58,26.52,4.793976728268309,2619.27,50.73000000000047,1.562,124.0,38.77,5.5,20.0,46.18,46.77,0.97,0.0,4.8,0.37,4.0,42.0,297.0,0.0,2.0,4.0,4.026,2.0,0.0,3.91,1521.9
16.3688448,8.215,458.84,5.675,7.4338,249.8,55.36,13.0,24447.48,152.5200000000004,0.9645199999999998,83.63,29.8922,9.9263,18.23137492428831,29.568,55.7667,1.7768,0.0,3.542,0.1226,3.79,46.46,269.51,0.0,1.0,6.0,6.065,4.0,0.0,6.02,4575.6
12.864,0.974,534.0,10.556,6.609999999999999,243.07,64.0,13.0,2822.07,27.93000000000029,0.284,8.092,8.0,71.6,16.62628709872805,20.1,62.0,0.26,5.0,25.0,0.813,2.57,16.0,373.3,257.0,2.0,6.0,3.068,3.0,62.5,5.49,8.379000000000088e-10
13.668,7.77,534.0,10.556,6.61,247.0,68.0,8.974674880219029,5770.714010000001,36.58598999999958,0.284,8.092,8.0,71.6,20.0,20.1,62.0,0.26,5.0,25.0,0.813,2.57,16.0,373.3,257.0,3.0,3.0,3.068,3.0,62.5,5.49,1.097579699999987e-09
26.703,8.915,437.0,10.633,6.77,248.2,69.0,11.3,6637.917159999999,23.98284000000058,0.105,8.941,19.2,40.7,19.12758692774023,38.7,45.5,0.27,4.9,16.7,0.4320000000000001,2.04,68.0,306.7,204.0,3.0,3.0,3.068,3.0,41.8,5.49,7.194852000000174e-10
26.703,8.915,437.0,10.633,6.77,248.2,69.0,10.7,6637.917159999999,23.98284000000058,0.105,8.941,19.2,40.7,20.0,38.7,45.5,0.27,4.9,16.7,0.4320000000000001,2.04,68.0,306.7,204.0,3.0,3.0,3.068,3.0,41.8,5.49,7.194852000000174e-10
10.744,13.527,495.0,4.505,6.59,248.35,68.0,9.689253935660506,17369.87437,47.02563000000009,0.234,2.832,2.2,81.8,20.0,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,4.0,3.068,3.0,19.2,5.49,1.410768900000003e-09
9.796,3.489,495.0,4.505,6.59,242.46,62.0,15.6027397260274,10121.8149,83.6851000000006,0.234,2.832,2.2,81.8,13.85280637110879,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,6.0,3.068,3.0,19.2,5.49,2.5105530000000173e-09
8.374,0.105,495.0,4.505,6.59,100.11,53.0,11.09103353867214,80.22632,0.573679999999996,0.234,2.832,2.2,81.8,19.48797030771056,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,3.0,3.068,3.0,19.2,5.49,1.721039999999988e-11
17.16,4.601,430.0,6.185,7.2,243.76,44.0,11.9233401779603,13375.37028,78.02972000000045,0.014,9.036,7.9,52.60000000000001,18.12761600838931,39.0,49.1,0.34,6.4,10.5,0.301,1.97,32.0,301.7,197.0,2.0,6.0,3.068,3.0,26.3,5.49,2.340891600000014e-09
17.16,4.601,430.0,6.185,7.2,243.76,44.0,14.32169746748802,13375.37028,78.02972000000045,0.014,9.036,7.9,52.60000000000001,15.09190742048087,39.0,49.1,0.34,6.4,10.5,0.301,1.97,32.0,301.7,197.0,2.0,6.0,3.068,3.0,26.3,5.49,2.340891600000014e-09
40.95,7.69,566.0,9.491,6.53,167.88,78.0,6.0,5900.68997,37.41003000000001,0.194,11.269,26.5,19.9,20.0,52.5,76.6,0.32,7.7,16.6,0.448,2.69,28.0,396.7,269.0,3.0,3.0,2.067,2.0,41.4,3.91,1.1223009e-09
40.95,7.69,566.0,9.491,6.53,167.88,78.0,0.9,5900.68997,37.41003000000001,0.194,11.269,26.5,19.9,20.0,52.5,76.6,0.32,7.7,16.6,0.448,2.69,28.0,396.7,269.0,3.0,3.0,2.067,2.0,41.4,3.91,1.1223009e-09
17.766,4.538,492.0,4.739,6.61,244.14,63.0,9.3,5820.327679999999,28.07232000000022,0.16,3.178,8.1,63.0,20.0,28.2,61.5,0.23,6.8,8.3,0.133,2.5,18.0,343.3,249.0,2.0,4.0,3.068,4.0,21.6,6.02,8.421696000000064e-10
9.6,8.071,446.0,9.957,6.64,247.96,60.0,11.01111111111111,10327.96712,64.4328800000003,0.094,9.892,13.3,70.1,13.98015207735764,16.0,47.0,0.61,4.9,15.7,0.338,2.06,25.0,311.7,206.0,3.0,4.0,3.068,2.0,39.1,3.91,1.932986400000009e-09
7.0576,8.01,445.9999999999999,9.957,6.64,232.52,44.11,10.64109589041096,10327.96712,64.4328800000003,0.094,9.892,13.3,70.1,20.0,16.0,47.0,0.61,4.9,15.7,0.338,2.06,25.0,311.7,206.0,2.0,6.0,,4.0,39.1,6.02,1.932986400000009e-09
11.95392,5.641,436.08,9.213,6.688000000000001,244.27,44.0,7.550992470910336,7288.7484,126.0515999999998,0.21432,9.716,11.572,60.49999999999999,20.0,27.168,46.392,0.5428,5.508,14.388,0.29192,2.0376,19.56,305.3,203.76,3.0,4.0,3.068,3.0,35.42,5.49,3.7815479999999944e-09
11.95392,5.641,436.08,9.213,6.688000000000001,244.27,44.0,8.0,7288.7484,126.0515999999998,0.21432,9.716,11.572,60.49999999999999,20.0,27.168,46.392,0.5428,5.508,14.388,0.29192,2.0376,19.56,305.3,203.76,3.0,4.0,3.068,4.0,35.42,6.02,3.7815479999999944e-09
9.638,5.152,495.0,4.505,6.59,219.74,61.0,6.2,3707.0532,178.7467999999999,0.234,2.832,2.2,81.8,20.0,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,1.0,3.0,2.067,3.0,19.2,5.49,5.362403999999997e-09
11.016,0.439,624.0,22.749,6.85,174.34,54.0,2.0,275.809,56.49100000000004,0.109,9.102,78.4,0.0,20.0,20.4,72.2,0.21,2.8,30.6,0.521,2.79,24.0,436.7,279.0,2.0,3.0,3.068,3.0,76.4,5.49,1.694730000000001e-09
10.608,2.943,624.0,22.749,6.849999999999999,242.34,52.0,10.25325119780972,2155.9538,46.24619999999959,0.109,9.102,78.4,0.0,20.0,20.4,72.2,0.21,2.8,30.6,0.5209999999999999,2.79,24.0,436.7,279.0,2.0,3.0,2.067,3.0,76.4,5.49,1.387385999999988e-09
10.428,2.738,495.0,4.505000000000001,6.59,239.07,66.0,10.58726899383984,1803.208,245.8920000000001,0.234,2.832,2.2,81.80000000000001,20.0,15.8,65.0,0.24,6.0,7.700000000000001,0.111,2.43,20.0,346.7,243.0,1.0,3.0,2.067,3.0,19.2,5.49,7.376760000000001e-09
10.586,4.882,495.0,4.505,6.59,248.72,67.0,3.975342465753425,14138.56608,98.23392000000058,0.234,2.832,2.2,81.8,20.0,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,6.0,3.068,6.0,19.2,7.11,2.9470176000000166e-09
12.166,6.118,495.0,4.505,6.59,244.46,77.0,4.410958904109589,17730.21664,128.5833600000005,0.234,2.832,2.2,81.8,20.0,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,6.0,3.068,4.0,19.2,6.02,3.857500800000016e-09
27.995,6.644,415.0,7.632,6.79,248.58,55.0,6.255989048596851,8472.1188,64.88119999999981,0.47,9.342,7.9,40.1,20.0,50.9,45.1,0.4,6.8,11.6,0.194,1.99,8.0,291.7,199.0,3.0,4.0,3.068,4.0,27.6,6.02,1.946435999999994e-09
21.45,2.857,598.0,3.666,6.76,231.36,50.0,4.668035592060233,3653.35091,28.34908999999971,0.151,25.372,13.2,42.7,20.0,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,4.0,3.068,2.0,20.2,3.91,8.50472699999991e-10
9.322,3.86,495.0,4.505,6.59,247.27,59.0,12.0,11216.66769,55.23230999999942,0.234,2.832,2.2,81.8,18.01181102362205,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,6.0,3.068,3.0,19.2,5.49,1.6569692999999821e-09
22.396,3.752,415.0,7.632,6.79,244.17,44.0,6.816438356164384,4872.816,59.1840000000002,0.47,9.342,7.9,40.1,20.0,50.9,45.1,0.4,6.8,11.6,0.194,1.99,8.0,291.7,199.0,3.0,4.0,2.067,3.0,27.6,5.49,1.7755200000000059e-09
31.558,14.941,415.0,7.632,6.79,248.71,62.0,6.351813826146475,11028.55,133.9500000000007,0.47,9.342,7.9,40.1,20.0,50.9,45.1,0.4,6.8,11.6,0.194,1.99,8.0,291.7,199.0,1.0,3.0,3.068,3.0,27.6,5.49,4.018500000000022e-09
39.039,8.89822965897294,598.0,3.666,6.76,249.05,91.0,5.409993155373032,12036.29979,69.00020999999833,0.151,25.372,13.2,42.7,20.0,42.9,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,3.0,4.0,3.068,3.0,20.2,5.49,2.07000629999995e-09
26.0295,5.859359575261283,437.0,10.633,6.77,247.36,67.0,3.411362080766598,17928.89989,161.0001100000009,0.105,8.941,19.2,40.7,20.0,38.85,45.5,0.27,4.9,16.7,10.633,2.04,68.0,306.7,204.0,3.0,6.0,3.068,3.0,41.8,5.49,4.830003300000026e-09
26.0295,5.859359575261283,437.0,10.633,6.77,247.36,67.0,3.644079397672827,17928.89989,161.0001100000009,0.105,8.941,19.2,40.7,20.0,38.85,45.5,0.27,4.9,16.7,10.633,2.04,68.0,306.7,204.0,3.0,6.0,3.068,3.0,41.8,5.49,4.830003300000026e-09
10.24,7.136563512682098,446.0,9.957,6.64,188.31,64.0,3.816563997262149,9608.700390000002,99.99960999999894,0.094,9.892,13.3,70.1,20.0,16.0,47.0,0.61,4.9,15.7,9.957,2.06,25.0,311.7,206.0,3.0,4.0,3.068,3.0,39.1,5.49,2.9999882999999677e-09
