pco2_psig,velocidad_fts,conductividad_uscm,cl_ppm,ph_xx,temperatura_f,presion_psig,anos_y,agua_bwpd,crudo_bopd,fe_total,so4_ppm,n2_mol,metano_mol,velcorr_mpy,espesormin_mm,co2_mol,na_ppm,ba_ppm,mg_ppm,ca_ppm,sr_ppm,hco3_megl,sst_ppm,sdt_ppm,alcalinidad_ppm,patronflujo_xx,fault_xx,diametronom_in,diametroint_in,diametroext_in,durezatotal_ppm,espesor_mm,flujogas_mmscfd,velcorrcal_cmpy,desgaste_xx,vidaremanenteactual_yr,vidaremanenteinstalacion_yr
21.879,1.961989064259549,598.0,3.666,6.76,231.36,51.0,12.44900752908966,1519.0,31.0,0.151,25.372,13.2,42.7,4.364260246004548,4.11,42.9,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,2.0,0,3.0,2.067,3.5,20.2,5.49,9.300000000000001e-10,4.36426024600455,0.2513661202185792,37.07639198881052,37.07639198881051
32.634,7.526316630439258,437.0,10.633,6.77,247.84,111.0,11.42505133470226,5923.900169999999,21.99983000000066,0.105,8.941,19.2,40.7,2.8926111051359413,4.65,29.4,45.5,0.27,4.9,16.7,10.633,2.04,68.0,306.7,204.0,3.0,0,3.0,3.068,3.5,41.8,5.49,6.599949000000198e-10,2.8945923456189107,0.1530054644808743,63.28913894324854,63.24581988853038
18.96,10.44284501944598,495.0,4.505,6.59,247.49,120.0,6.357289527720739,8151.0,99.0,0.234,2.832,2.2,81.8,3.3418787767808102,4.95,15.8,65.0,0.24,6.0,7.7,4.505,2.43,20.0,346.7,243.0,3.0,0,3.0,3.068,3.5,19.2,5.49,2.97e-09,3.344167734847098,0.09836065573770492,58.315068493150676,58.275154004106774
21.6,5.488539019656948,675.0,23.803,6.97,245.64,72.0,1.004791238877481,7354.6995,112.0005000000001,0.061,6.208,7.4,62.1,28.211289665086177,4.77,30.0,79.4,0.22,7.0,30.8,23.803,3.19,14.0,473.3,319.0,3.0,0,4.0,2.067,4.5,77.0,5.49,3.360015000000003e-09,28.211289665086177,0.13114754098360668,6.6567419575633044,6.6567419575633044
22.518,7.350689085749996,406.0,7.742,6.61,246.93,54.0,9.212867898699521,9948.999999999998,51.00000000000182,0.221,8.979,46.8,10.5,9.053363129014517,3.9,41.7,55.4,0.34,7.7,11.2,7.742,2.12,36.0,283.3,219.0,3.0,0,4.0,3.068,4.5,27.5,6.02,1.5300000000000549e-09,9.059564062664528,0.3521594684385382,16.959808736107526,16.948200379683087
22.518,7.350689085749996,406.0,7.742,6.61,246.93,54.0,8.210814510609172,9948.999999999998,51.00000000000182,0.221,8.979,46.8,10.5,9.583246909074678,3.49,41.7,55.4,0.34,7.7,11.2,7.742,2.12,36.0,283.3,219.0,3.0,0,4.0,3.068,4.5,27.5,5.49,1.5300000000000549e-09,9.58981077682062,0.36429872495446264,14.337684931506852,14.327871321013006
48.37200000000001,4.979430293577904,638.0,9.873,6.84,246.67,116.0,6.329911019849418,6737.519859999999,36.58014000000094,0.081,8.796,33.9,22.1,0.43508023867258977,5.42,41.7,75.8,0.35,7.2,30.9,9.873,3.19,22.0,446.7,319.0,3.0,0,4.0,2.067,4.5,77.1,5.49,1.097404200000028e-09,0.43537823883606425,0.012750455373406244,490.45166340508615,490.1159675369101
20.7,2.857951631148758,675.0,23.803,6.97,244.56,69.0,7.052703627652293,8673.5005,149.9994999999999,0.061,6.208,7.4,62.1,0.1673534014769857,5.99,30.0,79.4,0.22,7.0,30.8,23.803,3.19,14.0,473.3,319.0,2.0,0,6.0,2.067,6.625,77.0,6.02,4.4999849999999975e-09,0.16746802709443573,0.004983388704318831,1409.1543378995736,1408.1898243212713
6.24,0.04410413451449997,446.0,9.957,6.64,102.48,39.0,6.310746064339494,39.0,21.0,0.094,9.892,13.3,70.1,13.715476454814084,3.34,16.0,47.0,0.61,4.9,15.7,9.957,2.06,25.0,311.7,206.0,2.0,0,4.0,2.067,4.5,39.1,5.54,6.3e-10,13.724870616769433,0.39711191335740076,9.587422166874221,9.580859934042687
17.7,1.735176821355132,675.0,23.803,6.97,178.17,59.0,5.664613278576318,5327.10024,29.99976000000061,0.061,6.208,7.4,62.1,11.459946796162322,5.46,30.0,79.4,0.22,7.0,30.8,23.803,3.19,14.0,473.3,319.0,2.0,0,6.0,3.068,6.625,77.0,7.11,8.999928000000183e-10,11.467796074789833,0.23206751054852326,18.75755915317559,18.74472030365254
29.66502000000001,6.906729937870521,415.0,7.632,6.79,248.19,66.0,3.548254620123203,21178.5002,144.9998000000014,0.47,9.342,7.9,40.1,10.090101584524156,4.58,44.947,45.1,0.4,6.8,11.6,7.632,1.99,8.0,291.7,199.0,3.0,0,6.0,3.068,6.625,27.6,5.49,4.349994000000043e-09,10.09701261300671,0.16575591985428054,17.870480204726782,17.85824852765304
13.8885,1.116937206579712,437.0,10.633,6.77,237.88,47.0,21.62080766598221,1297.50105,221.9989499999999,0.105,8.941,19.2,40.7,1.5467350803006037,4.64,29.55,45.5,0.27,4.9,16.7,10.633,2.04,68.0,306.7,204.0,2.0,0,4.0,3.068,4.5,41.8,5.49,6.659968499999998e-09,1.5477944878898504,0.15482695810564673,118.10501208702652,118.02417361194986
15.912,0.4177138007778393,624.0,22.749,6.85,174.68,78.0,6.365503080082136,280.005,49.995,0.109,9.102,78.4,0.0,3.893827787655578,3.28,20.4,72.2,0.21,2.8,30.6,22.749,2.79,24.0,436.7,279.0,2.0,0,3.0,3.068,3.5,76.4,3.91,1.4998500000000002e-09,3.896494792989588,0.1611253196930947,33.16373124592301,33.14103190899904
15.504,4.435993984321025,624.0,22.749,6.85,246.95,76.0,12.8268309377139,3388.50105,115.9989500000001,0.109,9.102,78.4,0.0,10.397986537701996,2.1,20.4,72.2,0.21,2.8,30.6,22.749,2.79,24.0,436.7,279.0,3.0,0,3.0,2.067,3.5,76.4,5.49,3.479968500000004e-09,10.40510844628946,0.6174863387978142,7.951266820220634,7.945824474690026
11.04,3.838676854360362,446.0,9.957,6.64,244.93,69.0,8.763860369609857,5128.2004,93.9996000000001,0.094,9.892,13.3,70.1,7.766396819891426,3.76,16.0,47.0,0.61,4.9,15.7,9.957,2.06,25.0,311.7,206.0,3.0,0,4.0,3.068,4.5,39.1,5.49,2.819988000000003e-09,7.771716269768062,0.3151183970856103,19.060511521102214,19.04746531198442
7.314,1.295609058150964,495.0,4.505,6.59,241.62,46.0,26.20396988364134,3960.0,40.0,0.234,2.832,2.2,81.8,1.8919852886727713,4.23,15.9,65.0,0.24,6.0,7.7,4.505,2.43,20.0,346.7,243.0,2.0,0,6.0,3.068,6.625,19.2,5.49,1.2e-09,1.8930833546548507,0.22950819672131142,88.02152641878672,87.97047032365307
12.64,4.806288532796177,495.0,4.505,6.59,248.3,80.0,5.623545516769336,14792.70003,45.99997000000076,0.234,2.832,2.2,81.8,20.84850761717103,2.51,15.8,65.0,0.24,6.0,7.7,4.505,2.43,20.0,346.7,243.0,2.0,0,6.0,3.068,6.625,19.2,5.49,1.379999100000023e-09,20.862787416908823,0.5428051001821494,4.739854739358279,4.736610485601017
23.22,4.018784957025568,437.0,10.633,6.77,246.36,60.0,4.695890410958904,12340.40004,66.99996000000101,0.105,8.941,19.2,40.7,14.755740129916672,5.35,38.7,45.5,0.27,4.9,16.7,10.633,2.04,68.0,306.7,204.0,2.0,0,6.0,3.068,6.625,41.8,7.11,2.00999880000003e-09,14.755740129916672,0.24753867791842485,14.27443960149439,14.27443960149439
23.166,0.2278438913333669,598.0,3.666,6.76,148.96,54.0,11.00889801505818,95.004,84.996,0.151,25.372,13.2,42.7,7.433415513436347,3.41,42.9,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,2.0,0,3.0,2.067,3.5,20.2,5.49,2.54988e-09,7.438506893925004,0.3788706739526412,18.060603266596424,18.048241457379035
22.308,4.7339611571249,598.0,3.666,6.76,233.4,52.0,6.132785763175907,14558.39994,57.0000600000003,0.151,25.372,13.2,42.7,22.26079161979753,2.55,42.9,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,2.0,0,6.0,3.068,6.625,20.2,6.02,1.710001800000009e-09,22.27603873734533,0.5764119601328903,4.509889068730014,4.5068022178958405
31.075,6.586001915525249,446.0,9.957,6.64,248.81,113.0,4.164271047227926,20272.3001,60.99989999999889,0.094,9.892,13.3,70.1,36.20807241614483,3.06,27.5,47.0,0.61,4.9,15.7,9.957,2.06,25.0,311.7,206.0,2.0,0,6.0,3.068,6.625,39.1,6.02,1.8299969999999669e-09,27.98459364177111,0.4916943521594684,3.327226027397261,4.304955879904545
30.56796,5.470352955551456,492.8099999999999,4.67582,6.6046,246.25,123.0,3.912388774811773,16812.89995,76.00005000000237,0.17998,3.08458,6.507,68.07600000000001,14.691871965969264,4.56,24.852,62.44499999999999,0.2327,6.584,8.138,4.67582,2.4811,18.54,344.218,247.38,3.0,0,6.0,3.068,6.625,20.952,6.02,2.280001500000071e-09,14.691871965969264,0.2425249169435216,12.21951562543951,12.21951562543951
47.19,2.167718211387673,598.0,3.666,6.76,238.74,110.0,5.005479452054795,2816.0001,132.9999000000003,0.151,25.372,13.2,42.7,1.871527808740785,5.26,42.9,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,2.0,0,4.0,3.068,4.5,20.2,5.49,3.989997000000007e-09,1.8090411112404088,0.041894353369763285,110.65110184633691,114.473138773079
20.382,6.366363789942208,495.0,4.505,6.59,248.54,129.0,6.061601642710472,19598.19992,57.00008000000162,0.234,2.832,2.2,81.8,27.974272524877485,3.69,15.8,65.0,0.24,6.0,7.7,4.505,2.43,20.0,346.7,243.0,2.0,0,6.0,3.068,6.625,19.2,7.11,1.710002400000048e-09,22.212886498943735,0.4810126582278481,5.193185646632552,6.540149140819192
24.723,8.907312274787879,534.0,10.556,6.61,248.46,123.0,6.036960985626283,27390.0,110.0,0.284,8.092,8.0,71.6,1.3960967330901597,5.01,20.1,62.00000000000001,0.26,5.0,25.0,10.556,2.57,16.0,373.3000000000001,257.0,3.0,0,6.0,3.068,6.625,62.5,7.11,3.3e-09,13.695163104611927,0.2953586497890296,141.28254139783235,14.402464065708415
43.90974,5.60402742012618,530.54,9.48198,6.5698,247.69,126.0,4.090349075975359,17192.59992,109.000079999998,0.18856,10.85044,16.366,48.83799999999999,28.759394533514644,2.22,34.849,68.198,0.3885999999999999,7.029999999999999,16.102,9.48198,2.5094,26.14,371.6999999999999,250.94,3.0,0,6.0,3.068,6.625,40.066,5.49,3.27000239999994e-09,31.474124845840056,0.5956284153005464,3.0390617125578405,2.7769342350658404
26.741295,7.671366013764767,434.72,7.01018,7.0757,248.14,69.0,24.4517453798768,23549.20006,134.9999399999979,0.0326,9.23809,8.788,54.54799999999999,0.7534512503206185,5.02,38.7555,48.934,0.3965,6.098000000000001,11.653,7.01018,1.9961,30.49,304.75,199.61,3.0,0,6.0,3.068,6.625,29.139,5.49,4.0499981999999364e-09,0.7567532182427491,0.08561020036429884,262.3099970853975,261.1654506531519
26.367,0.3562924909915151,566.0,9.491,6.53,226.0,51.0,22.25325119780972,1078.0,22.0,0.194,11.269,26.5,19.9,7.619960552421107,5.87,51.7,76.6,0.32,7.7,16.6,9.491,2.69,28.0,396.7,269.0,2.0,0,6.0,3.068,6.625,41.4,7.11,6.6e-10,2.1937872000744005,0.17440225035161747,30.32855099640847,105.34401978317987
13.91529,4.102772814220205,440.73,9.56175,6.6655,246.04,71.0,16.83778234086242,12590.6998,76.00019999999859,0.15792,9.7985,12.112,63.5,2.360097818553267,5.13,19.599,46.677,0.5743,5.223000000000001,15.003,9.56175,2.0481,22.11,308.3,204.81,2.0,0,6.0,3.068,6.625,37.145,6.02,2.280005999999958e-09,2.0809967351642014,0.14784053156146176,85.57632753578577,97.05373416699355
28.743,5.069035193533196,598.0,3.666,6.76,246.51,67.0,14.76249144421629,6861.52,34.48000000000047,0.151,25.372,13.2,42.7,3.491246874926986,4.18,42.9,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,3.0,0,4.0,3.068,4.5,20.2,5.49,1.0344000000000141e-09,3.4936381399098124,0.23861566484517313,47.137007215308984,47.10474369223211
34.04600000000001,0.006478045290754821,598.0,3.666,6.76,90.01,116.0,16.35318275154004,10.0,10.0,0.151,25.372,13.2,42.7,0.9828789850622944,3.93,29.35,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,2.0,0,6.0,3.068,6.625,20.2,5.54,3e-10,3.8760544497482767,0.2906137184115523,157.41959264599856,39.918017523945565
20.856,7.056661522319994,495.0,4.505,6.59,245.94,132.0,16.01642710472279,9576.0,24.0,0.234,2.832,2.2,81.8,0.9659525512706746,3.51,15.8,65.0,0.24,6.0,7.7,4.505,2.43,20.0,346.7,243.0,3.0,0,4.0,3.068,4.5,19.2,5.49,7.2e-10,4.867050272562086,0.3606557377049181,143.059797498511,28.392757140190394
41.1885,6.455576921112063,675.0,23.803,6.97,248.91,113.0,15.26899383983573,4998.0,102.0,0.061,6.208,7.4,62.1,0.9666697136670013,4.92,36.45,79.4,0.22,7.0,30.8,23.803,3.19,14.0,473.3,319.0,3.0,0,3.0,3.068,3.5,77.0,5.49,3.0599999999999998e-09,1.4697068528080044,0.1038251366120219,200.37949328812937,131.79552577542412
10.24,7.136563512682098,446.0,9.957,6.64,188.31,64.0,4.734246575342466,9608.700390000002,99.99960999999894,0.094,9.892,13.3,70.1,1.6632035578885989,5.29,16.0,47.0,0.61,4.9,15.7,9.957,2.06,25.0,311.7,206.0,3.0,0,4.0,3.068,4.5,39.1,5.49,2.9999882999999677e-09,1.6632035578885986,0.0364298724954463,125.22082191780811,125.22082191780812
49.15900000000001,2.64172334007076,478.0,13.176,6.86,239.15,109.0,14.55989048596851,2062.9995,24.0005000000001,0.459,8.897,20.7,33.4,0.7295827867323291,5.22,45.1,55.5,0.28,5.0,18.4,13.176,2.14,45.0,335.0,214.0,2.0,0,3.0,3.068,3.5,46.0,5.49,7.200150000000031e-10,0.7300825009698174,0.04918032786885254,281.6840182648397,281.49121606205733
14.74396,6.591362903192021,494.0699999999999,4.577539999999999,6.5962,245.99,77.0,35.66872005475702,8931.132,35.86800000000039,0.21106,2.93926,3.793,76.724,2.8788690138018906,2.88,19.148,63.91499999999999,0.2369,6.247999999999999,7.886,4.577539999999999,2.4517,19.38,345.646,244.86,3.0,0,4.0,3.068,4.5,19.944,5.49,1.0760400000000121e-09,2.880840841893536,0.4754098360655738,39.38554558337269,39.35858764662842
38.31696,8.045990766371085,479.6800000000001,10.59912,6.6996,247.68,132.0,6.784394250513347,10864.90034,80.9996599999995,0.18376,8.567440000000001,13.376,56.768,5.451119457525437,4.55,29.028,52.76000000000001,0.2656000000000001,4.944000000000001,20.352,10.59912,2.2732,45.12,336.004,227.32,3.0,0,4.0,3.068,4.5,50.908,5.49,2.4299897999999853e-09,5.454853100989497,0.1712204007285975,32.861847857767415,32.839355148761406
12.877425,0.5365267963688921,492.0,4.739,6.61,154.47,43.0,7.660506502395619,649.90296,79.99703999999997,0.16,3.178,8.1,63.0,18.604472823670456,2.4,29.9475,61.5,0.23,6.8,8.3,4.739,2.5,18.0,343.3,249.0,2.0,0,4.0,3.068,4.5,21.6,6.02,2.399911199999999e-09,18.604472823670452,0.601328903654485,5.07878884136726,5.0787888413672615
20.63053,4.964158496531874,814.0400000000001,58.59732,6.978800000000001,247.92,73.0,30.26420260095825,15185.09988,141.0001200000006,0.1182,4.94784,11.52,59.285,0.9667132122816646,3.77,28.261,108.264,0.3168,6.56,32.82400000000001,58.59732,3.2956,24.56,570.1,329.5600000000001,3.0,0,6.0,3.068,6.625,82.016,5.49,4.230003600000018e-09,2.2375126259208558,0.3132969034608379,153.5359142346635,66.33490918930964
21.408,5.576379754231661,446.0,9.957,6.64,247.62,64.0,3.879534565366188,7564.200019999999,21.99998000000051,0.094,9.892,13.3,70.1,6.5962941558910675,4.84,33.45,47.0,0.61,4.9,15.7,9.957,2.06,25.0,311.7,206.0,2.0,0,4.0,3.068,4.5,39.1,5.49,6.599994000000152e-10,6.596294155891067,0.11839708561020043,28.887611225188216,28.88761122518822
6.636,0.6611944832632121,495.0,4.505,6.59,232.36,42.0,26.60917180013689,822.5028,76.99720000000002,0.234,2.832,2.2,81.8,0.9765148710254198,5.36,15.8,65.0,0.24,6.0,7.7,4.505,2.43,20.0,346.7,243.0,2.0,0,4.0,3.068,4.5,19.2,6.02,2.309916000000001e-09,0.9765148710254195,0.1096345514950165,216.0987285586877,216.09872855868775
21.45,6.590260299829158,598.0,3.666,6.76,247.81,50.0,4.265571526351814,8861.5002,103.9997999999996,0.151,25.372,13.2,42.7,7.563199336924993,4.67,42.9,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,3.0,0,4.0,3.068,4.5,20.2,5.49,3.1199939999999877e-09,7.568379610443434,0.14936247723132973,24.309589041095883,24.29295003422313
24.0195,3.77465235242348,675.0,23.803,6.97,246.37,67.0,4.191649555099247,5097.10026,37.9997400000002,0.061,6.208,7.4,62.1,12.108034993339738,4.73,35.85,79.4,0.22,7.0,30.8,23.803,3.19,14.0,473.3,319.0,2.0,0,4.0,3.068,4.5,77.0,6.02,1.139992200000006e-09,12.116328167992709,0.21428571428571416,15.379908675799097,15.369381702030585
41.9986,9.188361357187494,532.4,9.62148,6.5608,247.3,131.0,3.676933607118412,12435.0,65.0,0.166,10.88344,19.108,48.012,4.175852041205197,5.63,32.06,68.312,0.4012,6.916,16.348,9.62148,2.5136,27.16,372.9,251.36,3.0,0,4.0,3.068,4.5,40.756,6.02,1.95e-09,4.175852041205196,0.06478405315614613,53.07983643096583,53.07983643096585
23.166,3.544238309630153,598.0,3.666,6.76,244.26,54.0,22.02874743326489,2730.0,70.0,0.151,25.372,13.2,42.7,5.340111289220839,2.59,42.9,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,3.0,0,3.0,3.068,3.5,20.2,5.49,2.0999999999999998e-09,5.182919668598473,0.5282331511839709,19.094827507215832,19.673950293846914
28.435,2.664887469022986,566.0,9.491,6.53,235.56,55.0,3.813826146475017,2073.29944,32.00055999999995,0.194,11.269,26.5,19.9,24.56870969018321,3.11,51.7,76.6,0.32,7.7,16.6,9.491,2.69,28.0,396.7,269.0,2.0,0,3.0,2.067,3.5,41.4,5.49,9.600167999999985e-10,24.568709690183205,0.4335154826958106,4.983613157788781,4.983613157788781
20.592,0.1139219456666835,598.0,3.666,6.76,113.98,48.0,3.676933607118412,48.996,41.004,0.151,25.372,13.2,42.7,7.168989393823909,4.82,42.9,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,2.0,0,3.0,2.067,3.5,20.2,5.49,1.2301199999999999e-09,7.173899660532008,0.12204007285974497,26.47008791658148,26.451970128822012
14.136,0.008097556613443526,598.0,3.666,6.76,90.01,48.0,1.989041095890411,2.0,23.0,0.151,25.372,13.2,42.7,31.07579011301273,3.97,29.45,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,2.0,0,6.0,3.068,6.625,20.2,5.54,6.9e-10,31.07579011301273,0.2833935018050541,5.0296134717738425,5.0296134717738425
0.0,0.0,598.0,3.666,6.76,0.0,0.0,19.81930184804928,0.0,0.0,0.151,25.372,13.2,42.7,1.0322476785304449,3.39,29.45,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,2.0,0,4.0,3.068,4.5,20.2,3.91,0.0,1.0329546974883423,0.1329923273657289,129.29510010537408,129.20660243247514
31.746,5.442937404074876,598.0,3.666,6.76,247.5,74.0,11.16495550992471,4128.0,172.0,0.151,25.372,13.2,42.7,1.127617753028543,5.17,42.9,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,1.0,0,3.0,3.068,3.5,20.2,5.49,5.1599999999999996e-09,1.1283900939552747,0.058287795992714074,180.50736301369847,180.38381245722093
9.164000000000001,0.8736939683641027,495.0,4.505,6.59,201.28,58.0,14.80547945205479,2656.39952,41.00048000000015,0.234,2.832,2.2,81.8,2.9250715422230247,7.08,15.8,65.0,0.24,6.0,7.7,4.505,2.43,20.0,346.7,243.0,2.0,0,6.0,3.068,6.625,19.2,8.18,1.230014400000005e-09,2.925071542223025,0.1344743276283618,95.29344956413452,95.29344956413452
16.758,10.10719749290624,437.0,10.633,6.77,248.04,57.0,4.134154688569473,13629.0,120.9999999999982,0.105,8.941,19.2,40.7,26.379060854148193,3.25,29.4,45.5,0.27,4.9,16.7,10.633,2.04,68.0,306.7,204.0,3.0,0,4.0,3.068,4.5,41.8,6.02,3.629999999999945e-09,26.379060854148193,0.46013289036544847,4.850542504639274,4.850542504639274
18.904,7.934113278485972,833.0,63.342,6.98,245.83,68.0,3.425051334702259,10725.69969,68.00030999999944,0.126,4.776,10.9,60.4,31.955380577427814,3.24,27.8,112.2,0.33,6.5,33.1,63.342,3.31,26.0,583.3,331.0,3.0,0,4.0,3.068,4.5,82.69999999999999,6.02,2.040009299999983e-09,31.955380577427817,0.46179401993355473,3.991786447638605,3.9917864476386042
65.988,0.5364532894780346,638.0,9.873,6.84,210.32,156.0,15.45516769336071,605.80698,123.99302,0.081,8.796,33.9,22.1,2.927473968322605,4.34,42.3,75.8,0.35,7.2,30.9,9.873,3.19,22.0,446.7,319.0,2.0,0,4.0,3.068,4.5,77.1,5.49,3.7197906e-09,2.9294790874789913,0.20947176684881608,58.36640857653364,58.32645894711779
25.872,15.59642068152749,437.0,10.633,6.77,248.78,88.0,1.325119780971937,12252.40016,68.9998400000004,0.105,8.941,19.2,40.7,49.879612155918515,4.34,29.4,45.5,0.27,4.9,16.7,10.633,2.04,68.0,306.7,204.0,3.0,0,3.0,3.068,3.5,41.8,6.02,2.0699952000000122e-09,49.91377627383354,0.27906976744186046,3.425570776255709,3.4232261008441704
20.61753,7.056661522319994,432.87,8.008679999999998,7.0237,247.18,53.0,2.523287671232877,9576.0,24.0,0.05130999999999999,8.99705,11.629,48.673,10.921883950173985,4.79,38.901,47.624,0.3113,5.785,13.042,8.008679999999998,1.9987,46.76,303.75,199.87,3.0,0,4.0,3.068,4.5,32.655,5.49,7.2e-10,10.921883950173982,0.12750455373406197,17.26649706457925,17.266497064579255
12.64,3.38447777575187,495.0,4.505,6.59,184.95,80.0,14.46027397260274,4540.30023,63.99977000000035,0.234,2.832,2.2,81.8,9.583682676270241,3.65,15.8,65.0,0.24,6.0,7.7,4.505,2.43,20.0,346.7,243.0,2.0,0,4.0,2.067,4.5,19.2,6.02,1.919993100000011e-09,6.452649983738769,0.393687707641196,14.994318181818182,22.27004219409283
15.3348,5.696097283334173,436.09,10.05476,6.8259,246.11,52.0,15.29911019849418,4410.0,90.0,0.09317,8.95335,12.42,47.84,7.689072196326213,5.09,29.49,45.968,0.2791,5.095,15.894,10.05476,2.0309,63.31999999999999,306.05,203.09,3.0,0,3.0,3.068,3.5,39.785,5.49,2.7e-09,1.0293429677768458,0.0728597449908926,26.062143217116407,194.68117727583828
21.45,5.194511456226949,430.0,6.185,7.2,246.33,55.0,4.774811772758385,6960.6995,106.0005000000001,0.014,9.036,7.9,52.6,24.65090960015541,2.08,39.0,49.1,0.34,6.4,10.5,6.185,1.97,32.0,301.7,197.0,3.0,0,4.0,3.068,4.5,26.3,5.49,3.180015000000003e-09,28.11670383948566,0.6211293260473588,3.3219773674806428,2.9124951575769624
23.12895,4.753362902770711,430.0,6.185,7.2,245.69,58.0,5.0,14562.30019,112.9998099999993,0.014,9.036,7.9,52.6,7.03020742092737,6.27,39.8775,49.1,0.34,6.4,10.5,6.185,1.97,32.0,301.7,197.0,3.0,0,6.0,3.068,6.625,26.3,7.11,3.38999429999998e-09,6.614173228346463,0.11814345991561191,35.112818003913866,37.32142857142854
25.542,11.73280238421985,437.0,10.633,6.77,247.98,66.0,4.410677618069816,15878.5002,82.9997999999996,0.105,8.941,19.2,40.7,14.717957741315852,4.37,38.7,45.5,0.27,4.9,16.7,10.633,2.04,68.0,306.7,204.0,3.0,0,4.0,3.068,4.5,41.8,6.02,2.489993999999988e-09,14.728038534289352,0.27408637873754144,11.689613947696143,11.681612843009152
21.879,1.961989064259549,598.0,3.666,6.76,231.36,51.0,17.78781656399726,1519.0,31.0,0.151,25.372,13.2,42.7,0.6856586746881371,5.18,42.9,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,2.0,0,3.0,2.067,3.5,20.2,5.49,9.300000000000001e-10,0.6861283039173756,0.0564663023679418,297.4322580645156,297.22867677905055
8.48,6.328996981482415,446.0,9.957,6.64,244.57,53.0,13.69199178644764,4949.0,51.0,0.094,9.892,13.3,70.1,1.7527990464899155,4.88,16.0,47.0,0.61,4.9,15.7,9.957,2.06,25.0,311.7,206.0,3.0,0,3.0,3.068,3.5,39.1,5.49,1.5299999999999999e-09,1.753999593782032,0.11111111111111116,109.61095890410954,109.53593429158104
24.18,8.40080852854024,430.0,6.185,7.2,247.94,62.0,12.93908281998631,11356.59982,72.00017999999909,0.014,9.036,7.9,52.6,7.1759174411281546,3.13,39.0,49.1,0.34,6.4,10.5,6.185,1.97,32.0,301.7,197.0,3.0,0,4.0,3.068,4.5,26.3,5.49,2.1600053999999728e-09,7.180832453074133,0.429872495446266,17.17248664964012,17.160732723117434
16.68,2.278438913333669,833.0,63.342,6.98,180.25,48.0,12.62970568104038,1746.0,54.0,0.126,4.776,10.9,60.4,2.2132547354190746,4.78,34.75,112.2,0.33,6.5,33.1,63.342,3.31,26.0,583.3,331.0,2.0,0,3.0,3.068,3.5,82.7,5.49,1.62e-09,2.213254735419075,0.12932604735883424,85.02815937376482,85.02815937376481
23.2825,1.396630926292499,833.0,63.342,6.98,221.86,67.0,11.00889801505818,1881.0,19.0,0.126,4.776,10.9,60.4,1.6439284308561157,5.03,34.75,112.2,0.33,6.5,33.1,63.342,3.31,26.0,583.3,331.0,2.0,0,4.0,3.068,4.5,82.7,5.49,5.7e-10,1.645054409233414,0.0837887067395264,120.46235854675402,120.3799065559623
20.22306,4.410413451449997,430.0,6.185,7.2,245.66,52.0,9.500342231348391,5988.0,12.0,0.014,9.036,7.9,52.6,7.293562368104563,4.26,38.8905,49.1,0.34,6.4,10.5,6.185,1.97,32.0,301.7,197.0,2.0,0,4.0,3.068,4.5,26.3,6.02,3.6e-10,7.293562368104563,0.29235880398671094,22.995146537240995,22.995146537240995
